id,division,venue,dt,home_team,away_team,courts,home_authorised,away_authorised,home_captain,away_captain,played,home_rubbers,away_rubbers,drawn_rubbers,home_games,away_games,home_points,away_points,home_attendence,away_attendence,home_PTS,away_PTS,status,confirmed,key,submitted_by,submitted_dt,confirmed_by,confirmed_dt,
60,27,21,08.01.2016 19:30:00,150,149,2,,,,,150,6,0,0,12,1,267,181,4,4,3,1,0,3,,0,,,
61,27,21,04.12.2015 19:30:00,150,148,2,,,,,150,4,2,0,9,4,243,192,4,4,3,1,0,3,,0,,,
62,27,21,12.02.2016 19:30:00,150,145,2,,,,,145,1,5,0,4,11,251,281,4,4,1,3,0,3,,0,,,
63,27,21,30.10.2015 19:30:00,150,147,2,,,,,-1,3,3,0,9,6,274,273,4,4,2,2,0,3,,0,,,
64,27,1,08.11.2015 20:00:00,145,146,2,,,,,146,2,4,0,5,9,244,276,4,4,1,3,0,3,,0,,,
65,27,1,15.11.2015 20:00:00,145,149,2,,,,,145,6,0,0,12,0,252,145,4,4,3,1,0,3,,0,,,
66,27,1,17.01.2016 20:00:00,145,148,2,,,,,145,5,1,0,11,4,286,200,4,4,3,1,0,3,,0,,,
67,27,1,06.03.2016 20:00:00,145,150,2,,,,,145,6,0,0,12,1,271,188,4,4,3,1,0,3,,0,,,
68,27,1,24.01.2016 20:00:00,145,147,2,,,,,145,6,0,0,12,0,252,153,4,4,3,1,0,3,,0,,,
69,27,19,07.01.2016 19:30:00,147,146,2,,,,,146,0,6,0,1,12,181,271,4,4,1,3,0,3,,0,,,
70,27,19,11.01.2016 19:30:00,147,149,2,,,,,147,4,2,0,8,4,236,210,4,4,3,1,0,3,,0,,,
71,27,19,14.04.2016 19:30:00,147,148,2,,,,,148,2,4,0,6,9,260,284,4,4,1,3,0,3,,0,,,
72,27,19,18.02.2016 19:30:00,147,150,2,,,,,150,2,4,0,5,10,251,284,4,4,1,3,0,3,,0,,,
73,27,19,15.10.2015 19:30:00,147,145,2,,,,,-1,3,3,0,6,6,199,202,4,4,2,2,0,3,,0,,,
74,28,1,21.02.2016 19:00:00,156,157,2,,,,,156,5,4,0,13,9,419,269,6,6,3,1,0,3,,0,,,
75,28,1,06.12.2015 19:00:00,156,155,2,,,,,156,5,4,0,12,12,430,456,6,6,3,1,0,3,,0,,,
76,28,1,15.11.2015 19:00:00,156,153,2,,,,,153,0,9,0,0,18,240,378,6,6,1,3,0,3,,0,,,
77,28,1,04.10.2015 19:00:00,156,151,2,,,,,151,2,7,0,4,15,291,382,6,6,1,3,0,3,,0,,,
78,28,1,29.11.2015 19:00:00,156,152,2,,,,,152,3,6,0,7,14,338,414,6,6,1,3,0,3,,0,,,
79,28,1,18.10.2015 19:00:00,156,154,2,,,,,154,2,7,0,5,15,347,396,6,6,1,3,0,3,,0,,,
80,28,22,06.11.2015 19:30:00,157,156,2,,,,,156,3,6,0,8,13,387,396,6,6,1,3,0,3,,0,,,
81,28,22,02.10.2015 19:30:00,157,154,2,,,,,154,3,6,0,8,13,354,391,6,6,1,3,0,3,,0,,,
82,28,22,30.10.2015 19:30:00,157,155,2,,,,,155,4,5,0,10,12,351,401,6,6,1,3,0,3,,0,,,
83,28,22,29.04.2016 19:30:00,157,153,2,,,,,153,3,6,0,6,12,278,255,6,4,1,2,0,3,,0,,,
84,28,22,16.10.2015 19:30:00,157,151,2,,,,,151,1,8,0,4,16,306,402,6,6,1,3,0,3,,0,,,
85,28,22,25.09.2015 19:30:00,157,152,2,,,,,152,1,8,0,6,16,364,456,6,6,1,3,0,3,,0,,,
86,28,17,14.03.2016 20:00:00,154,156,2,,,,,154,8,1,0,17,5,444,332,6,6,3,1,0,3,,0,,,
87,28,25,18.01.2016 20:00:00,154,157,2,,,,,154,6,3,0,14,6,395,312,6,6,3,1,0,3,,0,,,
88,28,17,04.04.2016 20:00:00,154,155,2,,,,,154,8,1,0,17,4,425,300,6,6,3,1,0,3,,0,,,
89,28,17,25.04.2016 20:00:00,154,153,2,,,,,153,3,6,0,7,14,332,409,6,6,1,3,0,3,,0,,,
90,28,17,11.04.2016 20:00:00,154,151,2,,,,,151,2,7,0,7,14,375,426,6,6,1,3,0,3,,0,,,
91,28,17,19.11.2015 20:00:00,154,152,2,,,,,152,4,5,0,9,11,371,372,6,6,1,3,0,3,,0,,,
92,28,1,13.01.2016 20:00:00,155,156,2,,,,,156,3,6,0,6,14,326,382,6,6,1,3,0,3,,0,,,
93,28,1,06.01.2016 20:00:00,155,154,2,,,,,154,0,9,0,2,18,315,423,6,6,1,3,0,3,,0,,,
94,28,1,01.02.2016 19:15:00,155,157,2,,,,,155,5,4,0,13,10,443,388,6,6,3,1,0,3,,0,,,
95,28,1,23.11.2015 20:00:00,155,153,2,,,,,153,3,6,0,7,12,306,364,6,6,1,3,0,3,,0,,,
96,28,1,10.02.2016 20:00:00,155,151,2,,,,,151,1,8,0,3,16,304,390,6,6,1,3,0,3,,0,,,
97,28,1,07.10.2015 20:00:00,155,152,2,,,,,152,2,7,0,5,15,349,407,6,6,1,3,0,3,,0,,,
98,28,23,08.03.2016 20:00:00,153,156,2,,,,,153,9,0,0,18,1,400,259,6,6,3,1,0,3,,0,,,
99,28,23,16.03.2016 20:00:00,153,157,2,,,,,153,9,0,0,18,1,396,244,6,6,3,1,0,3,,0,,,
100,28,23,13.04.2016 20:00:00,153,154,2,,,,,153,8,1,0,16,6,448,360,6,6,3,1,0,3,,0,,,
101,28,23,19.04.2016 20:00:00,153,155,2,,,,,153,9,0,0,18,0,378,195,6,6,3,1,0,3,,0,,,
102,28,23,20.10.2015 20:00:00,153,151,2,,,,,151,2,7,0,9,14,407,427,6,6,1,3,0,3,,0,,,
103,28,23,15.09.2015 20:00:00,153,152,2,,,,,153,9,0,0,18,4,436,367,6,6,3,1,0,3,,0,,,
104,28,24,08.02.2016 19:30:00,151,156,2,,,,,151,9,0,0,18,0,378,0,0,0,3,0,-1,3,,0,,,
106,28,24,29.02.2016 19:30:00,151,157,2,,,,,151,9,0,0,18,1,403,302,6,6,3,1,0,3,,0,,,
107,28,24,02.11.2015 19:30:00,151,154,2,,,,,151,6,3,0,13,11,433,436,6,6,3,1,0,3,,0,,,
108,28,24,28.09.2015 19:30:00,151,155,2,,,,,151,6,3,0,14,7,418,363,6,6,3,1,0,3,,0,,,
109,28,24,22.02.2016 19:30:00,151,153,2,,,,,151,6,3,0,14,8,437,377,6,6,3,1,0,3,,0,,,
110,28,24,07.03.2016 19:30:00,151,152,2,,,,,151,8,1,0,17,3,409,331,6,6,3,1,0,3,,0,,,
111,28,1,23.03.2016 20:00:00,152,156,2,,,,,152,7,2,0,15,6,415,378,6,6,3,1,0,3,,0,,,
112,28,1,03.12.2015 20:00:00,152,157,2,,,,,152,8,1,0,17,6,431,392,6,6,3,1,0,3,,0,,,
113,28,1,22.03.2016 20:00:00,152,154,2,,,,,154,4,5,0,9,12,375,400,6,6,1,3,0,3,,0,,,
114,28,1,12.04.2016 20:00:00,152,155,2,,,,,152,9,0,0,18,2,411,262,6,6,3,1,0,3,,0,,,
115,28,1,19.01.2016 20:00:00,152,153,2,,,,,153,3,6,0,9,14,410,452,6,6,1,3,0,3,,0,,,
116,28,1,01.10.2015 20:00:00,152,151,2,,,,,151,3,6,0,7,13,374,390,6,6,1,3,0,3,,0,,,
117,29,28,24.04.2016 20:00:00,159,161,2,,,,,159,6,3,0,14,6,393,333,6,6,3,1,0,3,,0,,,
118,29,28,28.02.2016 17:00:00,159,166,2,,,,,159,9,0,0,18,2,416,227,6,6,3,1,0,3,,0,,,
119,29,28,24.04.2016 17:00:00,159,160,2,,,,,159,5,4,0,13,9,403,367,6,6,3,1,0,3,,0,,,
120,29,28,27.09.2015 17:00:00,159,163,2,,,,,159,7,2,0,15,5,400,334,6,6,3,1,0,3,,0,,,
121,29,28,04.10.2015 17:00:00,159,158,2,,,,,159,5,4,0,11,9,369,345,6,6,3,1,0,3,,0,,,
